iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
49,2,1024,3.0,30000,1.106076,3.8831,phase1
50,2,1024,3.0,30000,1.097954,3.9118,phase1
51,2,1024,3.0,30000,1.1191,3.8379,phase1
52,2,1024,3.0,30000,1.09852,3.9098,phase1
53,2,1024,3.0,30000,1.09882,3.9087,phase1
54,2,1024,3.0,30000,1.067979,4.0216,phase1
55,2,1024,3.0,30000,1.123744,3.822,phase1
56,2,1024,3.0,30000,1.105683,3.8844,phase1
57,2,1024,3.0,30000,1.13726,3.7766,phase1
58,2,1024,3.0,30000,1.088615,3.9453,phase1
59,2,1024,3.0,30000,1.059189,4.055,phase1
60,3,1024,3.0,30000,1.168369,3.676,phase1
61,3,1024,3.0,30000,1.102156,3.8969,phase1
62,3,1024,3.0,30000,1.161054,3.6992,phase1
63,3,1024,3.0,30000,1.103301,3.8928,phase1
64,3,1024,3.0,30000,1.094006,3.9259,phase1
65,3,1024,3.0,30000,1.132503,3.7925,phase1
66,3,1024,3.0,30000,1.116416,3.8471,phase1
67,3,1024,3.0,30000,1.097582,3.9131,phase1
68,3,1024,3.0,30000,1.167057,3.6802,phase1
69,3,1024,3.0,30000,1.125139,3.8173,phase1
70,3,1024,3.0,30000,1.098247,3.9107,phase1
71,3,1024,3.0,30000,1.107558,3.8779,phase1
72,3,1024,3.0,30000,1.137173,3.7769,phase1
73,3,1024,3.0,30000,1.103236,3.8931,phase1
74,3,1024,3.0,30000,1.093999,3.9259,phase1
75,3,1024,3.0,30000,1.154083,3.7215,phase1
76,3,1024,3.0,30000,1.166487,3.682,phase1
77,3,1024,3.0,30000,1.102059,3.8972,phase1
78,3,1024,3.0,30000,1.144684,3.7521,phase1
79,3,1024,3.0,30000,1.133441,3.7893,phase1
80,4,1024,3.0,30000,1.154987,3.7186,phase1
81,4,1024,3.0,30000,1.1418,3.7616,phase1
82,4,1024,3.0,30000,1.078576,3.9821,phase1
83,4,1024,3.0,30000,1.089483,3.9422,phase1
84,4,1024,3.0,30000,1.102552,3.8955,phase1
85,4,1024,3.0,30000,1.104406,3.8889,phase1
86,4,1024,3.0,30000,1.073019,4.0027,phase1
87,4,1024,3.0,30000,1.232296,3.4853,phase1
88,4,1024,3.0,30000,1.06718,4.0246,phase1
89,4,1024,3.0,30000,1.142478,3.7593,phase1
90,4,1024,3.0,30000,1.170796,3.6684,phase1
91,4,1024,3.0,30000,1.120153,3.8343,phase1
92,4,1024,3.0,30000,1.142004,3.7609,phase1
93,4,1024,3.0,30000,1.158106,3.7086,phase1
94,4,1024,3.0,30000,1.092864,3.93,phase1
95,4,1024,3.0,30000,1.127497,3.8093,phase1
96,4,1024,3.0,30000,1.146078,3.7475,phase1
97,4,1024,3.0,30000,1.102099,3.8971,phase1
98,4,1024,3.0,30000,1.116052,3.8484,phase1
99,4,1024,3.0,30000,1.140897,3.7646,phase1
100,5,1024,3.0,30000,1.132384,3.7929,phase1
101,5,1024,3.0,30000,1.133848,3.788,phase1
102,5,1024,3.0,30000,1.13704,3.7773,phase1
103,5,1024,3.0,30000,1.112898,3.8593,phase1
104,5,1024,3.0,30000,1.170877,3.6682,phase1
105,5,1024,3.0,30000,1.171597,3.6659,phase1
106,5,1024,3.0,30000,1.137643,3.7753,phase1
107,5,1024,3.0,30000,1.146486,3.7462,phase1
108,5,1024,3.0,30000,1.159442,3.7043,phase1
109,5,1024,3.0,30000,1.045463,4.1082,phase1
110,5,1024,3.0,30000,1.123201,3.8239,phase1
111,5,1024,3.0,30000,1.149933,3.735,phase1
112,5,1024,3.0,30000,1.120052,3.8346,phase1
113,5,1024,3.0,30000,1.132349,3.793,phase1
114,5,1024,3.0,30000,1.110443,3.8678,phase1
115,5,1024,3.0,30000,1.145093,3.7508,phase1
116,5,1024,3.0,30000,1.123198,3.8239,phase1
117,5,1024,3.0,30000,1.145883,3.7482,phase1
118,5,1024,3.0,30000,1.154624,3.7198,phase1
119,5,1024,3.0,30000,1.107857,3.8768,phase1
120,6,1024,3.0,30000,1.120962,3.8315,phase1
121,6,1024,3.0,30000,1.189551,3.6106,phase1
122,6,1024,3.0,30000,1.071807,4.0072,phase1
123,6,1024,3.0,30000,1.089447,3.9423,phase1
124,6,1024,3.0,30000,1.106912,3.8801,phase1
125,6,1024,3.0,30000,1.102693,3.895,phase1
126,6,1024,3.0,30000,1.110311,3.8683,phase1
127,6,1024,3.0,30000,1.110621,3.8672,phase1
128,6,1024,3.0,30000,1.119049,3.838,phase1
129,6,1024,3.0,30000,1.129659,3.802,phase1
130,6,1024,3.0,30000,1.073958,3.9992,phase1
131,6,1024,3.0,30000,1.099556,3.9061,phase1
132,6,1024,3.0,30000,1.119605,3.8361,phase1
133,6,1024,3.0,30000,1.07648,3.9898,phase1
134,6,1024,3.0,30000,1.25732,3.416,phase1
135,6,1024,3.0,30000,1.106465,3.8817,phase1
136,6,1024,3.0,30000,1.120941,3.8316,phase1
137,6,1024,3.0,30000,1.110941,3.8661,phase1
138,6,1024,3.0,30000,1.115584,3.85,phase1
139,6,1024,3.0,30000,1.089226,3.9431,phase1
140,7,1024,1.2,30000,1.084621,3.9599,phase2
141,7,1024,1.2,30000,1.149208,3.7373,phase2
142,7,1024,1.2,30000,1.084727,3.9595,phase2
143,7,1024,1.2,30000,1.162801,3.6936,phase2
144,7,1024,1.2,30000,1.137805,3.7748,phase2
145,7,1024,1.2,30000,1.110519,3.8675,phase2
146,7,1024,1.2,30000,1.158821,3.7063,phase2
147,7,1024,1.2,30000,1.066734,4.0263,phase2
148,7,1024,1.2,30000,1.113238,3.8581,phase2
149,7,1024,1.2,30000,1.112179,3.8618,phase2
150,7,1024,1.2,30000,1.064538,4.0346,phase2
151,7,1024,1.2,30000,1.125794,3.8151,phase2
152,7,1024,1.2,30000,1.162342,3.6951,phase2
153,7,1024,1.2,30000,1.17078,3.6685,phase2
154,7,1024,1.2,30000,1.098079,3.9113,phase2
155,7,1024,1.2,30000,1.153674,3.7229,phase2
156,7,1024,1.2,30000,1.146457,3.7463,phase2
157,7,1024,1.2,30000,1.188755,3.613,phase2
158,7,1024,1.2,30000,1.077075,3.9876,phase2
159,7,1024,1.2,30000,1.106251,3.8825,phase2
160,8,1024,1.2,30000,1.149735,3.7356,phase2
161,8,1024,1.2,30000,1.176022,3.6521,phase2
162,8,1024,1.2,30000,1.129404,3.8029,phase2
163,8,1024,1.2,30000,1.184439,3.6262,phase2
164,8,1024,1.2,30000,1.101968,3.8975,phase2
165,8,1024,1.2,30000,1.119785,3.8355,phase2
166,8,1024,1.2,30000,1.115617,3.8499,phase2
167,8,1024,1.2,30000,1.166211,3.6828,phase2
168,8,1024,1.2,30000,1.145334,3.75,phase2
169,8,1024,1.2,30000,1.177531,3.6474,phase2
170,8,1024,1.2,30000,1.149508,3.7364,phase2
171,8,1024,1.2,30000,1.128849,3.8047,phase2
172,8,1024,1.2,30000,1.064426,4.035,phase2
173,8,1024,1.2,30000,1.062728,4.0415,phase2
174,8,1024,1.2,30000,1.162793,3.6937,phase2
175,8,1024,1.2,30000,1.262652,3.4015,phase2
176,8,1024,1.2,30000,1.128963,3.8043,phase2
177,8,1024,1.2,30000,1.114586,3.8534,phase2
178,8,1024,1.2,30000,1.16234,3.6951,phase2
179,8,1024,1.2,30000,1.130554,3.799,phase2
180,9,1024,1.2,30000,1.089325,3.9428,phase2
181,9,1024,1.2,30000,1.05488,4.0715,phase2
182,9,1024,1.2,30000,1.127742,3.8085,phase2
183,9,1024,1.2,30000,1.080116,3.9764,phase2
184,9,1024,1.2,30000,1.1375,3.7758,phase2
185,9,1024,1.2,30000,1.257317,3.416,phase2
186,9,1024,1.2,30000,1.132038,3.794,phase2
187,9,1024,1.2,30000,1.158205,3.7083,phase2
188,9,1024,1.2,30000,1.072811,4.0035,phase2
189,9,1024,1.2,30000,1.09036,3.939,phase2
190,9,1024,1.2,30000,1.154995,3.7186,phase2
191,9,1024,1.2,30000,1.110927,3.8661,phase2
192,9,1024,1.2,30000,1.12966,3.802,phase2
193,9,1024,1.2,30000,1.123594,3.8225,phase2
194,9,1024,1.2,30000,1.093593,3.9274,phase2
195,9,1024,1.2,30000,1.122039,3.8278,phase2
196,9,1024,1.2,30000,1.13194,3.7943,phase2
197,9,1024,1.2,30000,1.162847,3.6935,phase2
198,9,1024,1.2,30000,1.137187,3.7768,phase2
199,9,1024,1.2,30000,1.072734,4.0038,phase2
200,10,1024,1.2,30000,1.088744,3.9449,phase2
201,10,1024,1.2,30000,1.214165,3.5374,phase2
202,10,1024,1.2,30000,1.116467,3.8469,phase2
203,10,1024,1.2,30000,1.08124,3.9723,phase2
204,10,1024,1.2,30000,1.07983,3.9774,phase2
205,10,1024,1.2,30000,1.088536,3.9456,phase2
206,10,1024,1.2,30000,1.085873,3.9553,phase2
207,10,1024,1.2,30000,1.129432,3.8028,phase2
208,10,1024,1.2,30000,1.111284,3.8649,phase2
209,10,1024,1.2,30000,1.07133,4.009,phase2
210,10,1024,1.2,30000,1.075763,3.9925,phase2
211,10,1024,1.2,30000,1.093382,3.9282,phase2
212,10,1024,1.2,30000,1.227182,3.4999,phase2
213,10,1024,1.2,30000,1.103435,3.8924,phase2
214,10,1024,1.2,30000,1.232121,3.4858,phase2
215,10,1024,1.2,30000,1.136919,3.7777,phase2
216,10,1024,1.2,30000,1.166853,3.6808,phase2
217,10,1024,1.2,30000,1.249934,3.4362,phase2
218,10,1024,1.2,30000,1.142628,3.7588,phase2
219,10,1024,1.2,30000,1.093532,3.9276,phase2
220,11,1024,1.2,30000,1.1318,3.7948,phase2
221,11,1024,1.2,30000,1.116177,3.8479,phase2
222,11,1024,1.2,30000,1.153257,3.7242,phase2
223,11,1024,1.2,30000,1.131898,3.7945,phase2
224,11,1024,1.2,30000,1.140436,3.7661,phase2
225,11,1024,1.2,30000,1.150389,3.7335,phase2
226,11,1024,1.2,30000,1.103701,3.8914,phase2
227,11,1024,1.2,30000,1.179553,3.6412,phase2
228,11,1024,1.2,30000,1.163782,3.6905,phase2
229,11,1024,1.2,30000,1.071832,4.0071,phase2
230,11,1024,1.2,30000,1.093984,3.926,phase2
231,11,1024,1.2,30000,1.119208,3.8375,phase2
232,11,1024,1.2,30000,1.131776,3.7949,phase2
233,11,1024,1.2,30000,1.183888,3.6278,phase2
234,11,1024,1.2,30000,1.093266,3.9286,phase2
235,11,1024,1.2,30000,1.080436,3.9752,phase2
236,11,1024,1.2,30000,1.133415,3.7894,phase2
237,11,1024,1.2,30000,1.108927,3.8731,phase2
238,11,1024,1.2,30000,1.115153,3.8515,phase2
239,11,1024,1.2,30000,1.156181,3.7148,phase2
240,12,1024,1.2,30000,1.119906,3.8351,phase2
241,12,1024,1.2,30000,1.167153,3.6799,phase2
242,12,1024,1.2,30000,1.159044,3.7056,phase2
243,12,1024,1.2,30000,1.08596,3.955,phase2
244,12,1024,1.2,30000,1.145036,3.7509,phase2
245,12,1024,1.2,30000,1.064949,4.033,phase2
246,12,1024,1.2,30000,1.124345,3.82,phase2
247,12,1024,1.2,30000,1.111556,3.8639,phase2
248,12,1024,1.2,30000,1.097626,3.913,phase2
249,12,1024,1.2,30000,1.15458,3.7199,phase2
250,12,1024,1.2,30000,1.177104,3.6488,phase2
251,12,1024,1.2,30000,1.110908,3.8662,phase2
252,12,1024,1.2,30000,1.122862,3.825,phase2
253,12,1024,1.2,30000,1.110491,3.8676,phase2
254,12,1024,1.2,30000,1.149351,3.7369,phase2
255,12,1024,1.2,30000,1.097279,3.9142,phase2
256,12,1024,1.2,30000,1.101853,3.8979,phase2
257,12,1024,1.2,30000,1.08064,3.9745,phase2
258,12,1024,1.2,30000,1.110752,3.8667,phase2
259,12,1024,1.2,30000,1.146222,3.7471,phase2
260,13,1024,1.2,30000,1.120684,3.8325,phase2
261,13,1024,1.2,30000,1.10288,3.8943,phase2
262,13,1024,1.2,30000,1.115607,3.8499,phase2
263,13,1024,1.2,30000,1.088606,3.9454,phase2
264,13,1024,1.2,30000,1.128727,3.8051,phase2
265,13,1024,1.2,30000,1.093615,3.9273,phase2
266,13,1024,1.2,30000,1.081103,3.9728,phase2
267,13,1024,1.2,30000,1.102562,3.8954,phase2
268,13,1024,1.2,30000,1.12495,3.8179,phase2
269,13,1024,1.2,30000,1.14974,3.7356,phase2
270,13,1024,1.2,30000,1.088918,3.9443,phase2
271,13,1024,1.2,30000,1.120359,3.8336,phase2
272,13,1024,1.2,30000,1.114989,3.852,phase2
273,13,1024,1.2,30000,1.119486,3.8366,phase2
274,13,1024,1.2,30000,1.138505,3.7725,phase2
275,13,1024,1.2,30000,1.119118,3.8378,phase2
276,13,1024,1.2,30000,0.757209,5.6721,phase2
277,13,1024,1.2,30000,0.559038,7.6828,phase2
278,13,1024,1.2,30000,0.556163,7.7225,phase2
279,13,1024,1.2,30000,0.560067,7.6687,phase2
280,14,1024,1.2,30000,0.566027,7.5879,phase2
281,14,1024,1.2,30000,0.578573,7.4234,phase2
282,14,1024,1.2,30000,0.56242,7.6366,phase2
283,14,1024,1.2,30000,0.573659,7.487,phase2
284,14,1024,1.2,30000,0.570472,7.5288,phase2
285,14,1024,1.2,30000,0.552316,7.7763,phase2
286,14,1024,1.2,30000,0.587526,7.3103,phase2
287,14,1024,1.2,30000,0.575366,7.4648,phase2
288,14,1024,1.2,30000,0.580328,7.4009,phase2
289,14,1024,1.2,30000,0.561894,7.6437,phase2
290,14,1024,1.2,30000,0.573382,7.4906,phase2
291,14,1024,1.2,30000,0.56056,7.6619,phase2
292,14,1024,1.2,30000,0.570271,7.5315,phase2
293,14,1024,1.2,30000,0.563424,7.623,phase2
294,14,1024,1.2,30000,0.546772,7.8551,phase2
295,14,1024,1.2,30000,0.585234,7.3389,phase2
296,14,1024,1.2,30000,0.581226,7.3895,phase2
297,14,1024,1.2,30000,0.571017,7.5216,phase2
298,14,1024,1.2,30000,0.568203,7.5589,phase2
299,14,1024,1.2,30000,0.577734,7.4342,phase2
