iter,epoch,comm_dur_s,bw_gbps,phase
140,7,0.622096,13.8081,contested
141,7,0.591848,14.5137,contested
142,7,0.62686,13.7031,contested
143,7,0.614672,13.9748,contested
144,7,0.593405,14.4757,contested
145,7,0.588979,14.5844,contested
146,7,0.62247,13.7998,contested
147,7,0.609159,14.1013,contested
148,7,0.643185,13.3553,contested
149,7,0.623633,13.774,contested
150,7,0.631323,13.6062,contested
151,7,0.613674,13.9975,contested
152,7,0.62278,13.7929,contested
153,7,0.623364,13.78,contested
154,7,0.601707,14.2759,contested
155,7,0.588983,14.5843,contested
156,7,0.596777,14.3939,contested
157,7,0.611212,14.0539,contested
158,7,0.604263,14.2155,contested
159,7,0.630242,13.6296,contested
160,8,0.619678,13.8619,contested
161,8,0.606958,14.1524,contested
162,8,0.622564,13.7977,contested
163,8,0.598525,14.3518,contested
164,8,0.643417,13.3505,contested
165,8,0.596484,14.4009,contested
166,8,0.622465,13.7999,contested
167,8,0.645279,13.312,contested
168,8,0.647188,13.2727,contested
169,8,0.627007,13.6999,contested
170,8,0.60997,14.0826,contested
171,8,0.609827,14.0859,contested
172,8,0.628164,13.6747,contested
173,8,0.632638,13.578,contested
174,8,0.613276,14.0066,contested
175,8,0.627496,13.6892,contested
176,8,0.594001,14.4611,contested
177,8,0.618522,13.8878,contested
178,8,0.592913,14.4877,contested
179,8,0.622824,13.7919,contested
180,9,0.629131,13.6537,contested
181,9,0.59653,14.3998,contested
182,9,0.614599,13.9765,contested
183,9,0.619816,13.8589,contested
184,9,0.631335,13.606,contested
185,9,0.620934,13.8339,contested
186,9,0.615691,13.9517,contested
187,9,0.606321,14.1673,contested
188,9,0.618126,13.8967,contested
189,9,0.623987,13.7662,contested
190,9,0.62605,13.7208,contested
191,9,0.620976,13.833,contested
192,9,0.613217,14.008,contested
193,9,0.632223,13.5869,contested
194,9,0.616247,13.9391,contested
195,9,0.610882,14.0615,contested
196,9,0.600878,14.2956,contested
197,9,0.617385,13.9134,contested
198,9,0.607312,14.1442,contested
199,9,0.597095,14.3862,contested
200,10,0.617832,13.9034,contested
201,10,0.6125,14.0244,contested
202,10,0.621573,13.8197,contested
203,10,0.598374,14.3555,contested
204,10,0.620217,13.8499,contested
205,10,0.599701,14.3237,contested
206,10,0.277597,30.9439,contested
207,10,0.271361,31.6551,contested
208,10,0.270575,31.747,contested
209,10,0.274828,31.2557,contested
210,10,0.274575,31.2845,contested
211,10,0.280196,30.6568,contested
212,10,0.287071,29.9227,contested
213,10,0.282491,30.4078,contested
214,10,0.283761,30.2718,contested
215,10,0.281504,30.5144,contested
216,10,0.289279,29.6943,contested
217,10,0.288035,29.8225,contested
218,10,0.283853,30.2619,contested
219,10,0.283642,30.2844,contested
220,11,0.287437,29.8846,contested
221,11,0.282484,30.4086,contested
222,11,0.281011,30.568,contested
223,11,0.283807,30.2668,contested
224,11,0.291048,29.5138,contested
225,11,0.283172,30.3347,contested
226,11,0.284785,30.1629,contested
227,11,0.286286,30.0047,contested
228,11,0.283447,30.3052,contested
229,11,0.285894,30.0459,contested
230,11,0.28621,30.0127,contested
231,11,0.287719,29.8553,contested
232,11,0.287378,29.8907,contested
233,11,0.275286,31.2037,contested
234,11,0.284438,30.1996,contested
235,11,0.287062,29.9237,contested
236,11,0.282682,30.3872,contested
237,11,0.286162,30.0178,contested
238,11,0.286842,29.9465,contested
239,11,0.286324,30.0007,contested
240,12,0.284026,30.2435,contested
241,12,0.284685,30.1735,contested
242,12,0.287474,29.8807,contested
243,12,0.291069,29.5116,contested
244,12,0.286549,29.9772,contested
245,12,0.279423,30.7416,contested
246,12,0.286812,29.9497,contested
247,12,0.287658,29.8617,contested
248,12,0.291014,29.5173,contested
249,12,0.283476,30.3022,contested
250,12,0.287325,29.8963,contested
251,12,0.28448,30.1953,contested
252,12,0.290842,29.5347,contested
253,12,0.286717,29.9597,contested
254,12,0.288827,29.7407,contested
255,12,0.290897,29.5291,contested
256,12,0.284446,30.1988,contested
257,12,0.28072,30.5996,contested
258,12,0.284905,30.1502,contested
259,12,0.282975,30.3558,contested
260,13,0.289769,29.644,contested
261,13,0.282397,30.418,contested
262,13,0.284562,30.1865,contested
263,13,0.287921,29.8343,contested
264,13,0.291583,29.4597,contested
265,13,0.286577,29.9743,contested
266,13,0.285569,30.0801,contested
267,13,0.286841,29.9467,contested
268,13,0.285723,30.0639,contested
269,13,0.28585,30.0505,contested
270,13,0.289063,29.7165,contested
271,13,0.284495,30.1936,contested
272,13,0.281652,30.4984,contested
273,13,0.28138,30.5278,contested
274,13,0.286154,30.0185,contested
275,13,0.284277,30.2168,contested
276,13,0.285536,30.0835,contested
277,13,0.281531,30.5115,contested
278,13,0.286562,29.9758,contested
279,13,0.281696,30.4937,contested
280,14,0.282041,30.4563,contested
281,14,0.285362,30.1019,contested
282,14,0.281979,30.463,contested
283,14,0.280818,30.589,contested
284,14,0.285628,30.0739,contested
285,14,0.290263,29.5936,contested
286,14,0.282585,30.3977,contested
287,14,0.285709,30.0653,contested
288,14,0.286313,30.0019,contested
289,14,0.285331,30.1051,contested
290,14,0.284254,30.2192,contested
291,14,0.286424,29.9903,contested
292,14,0.280411,30.6333,contested
293,14,0.283936,30.253,contested
294,14,0.286039,30.0307,contested
295,14,0.289948,29.6257,contested
296,14,0.28868,29.7559,contested
297,14,0.284942,30.1463,contested
298,14,0.290149,29.6053,contested
299,14,0.284514,30.1916,contested
