iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
191,9,1024,3.0,30000,1.322163,3.2484,phase2
192,9,1024,3.0,30000,1.323097,3.2461,phase2
193,9,1024,3.0,30000,1.451629,2.9587,phase2
194,9,1024,3.0,30000,1.356569,3.1661,phase2
195,9,1024,3.0,30000,1.387586,3.0953,phase2
196,9,1024,3.0,30000,1.388272,3.0938,phase2
197,9,1024,3.0,30000,1.376047,3.1212,phase2
198,9,1024,3.0,30000,1.410093,3.0459,phase2
199,9,1024,3.0,30000,1.373944,3.126,phase2
200,10,1024,3.0,30000,1.344192,3.1952,phase2
201,10,1024,3.0,30000,1.465897,2.9299,phase2
202,10,1024,3.0,30000,1.369912,3.1352,phase2
203,10,1024,3.0,30000,1.340894,3.2031,phase2
204,10,1024,3.0,30000,1.362511,3.1522,phase2
205,10,1024,3.0,30000,1.585939,2.7082,phase2
206,10,1024,3.0,30000,1.2963,3.3133,phase2
207,10,1024,3.0,30000,1.397312,3.0737,phase2
208,10,1024,3.0,30000,1.339258,3.207,phase2
209,10,1024,3.0,30000,1.292882,3.322,phase2
210,10,1024,3.0,30000,1.348675,3.1846,phase2
211,10,1024,3.0,30000,1.397495,3.0733,phase2
212,10,1024,3.0,30000,1.417946,3.029,phase2
213,10,1024,3.0,30000,1.357119,3.1648,phase2
214,10,1024,3.0,30000,1.365636,3.145,phase2
215,10,1024,3.0,30000,1.438904,2.9849,phase2
216,10,1024,3.0,30000,1.415574,3.0341,phase2
217,10,1024,3.0,30000,1.414664,3.036,phase2
218,10,1024,3.0,30000,1.365718,3.1448,phase2
219,10,1024,3.0,30000,1.426341,3.0112,phase2
220,11,1024,3.0,30000,1.456214,2.9494,phase2
221,11,1024,3.0,30000,1.300134,3.3035,phase2
222,11,1024,3.0,30000,1.339809,3.2057,phase2
223,11,1024,3.0,30000,1.430412,3.0026,phase2
224,11,1024,3.0,30000,1.362686,3.1518,phase2
225,11,1024,3.0,30000,1.313358,3.2702,phase2
226,11,1024,3.0,30000,1.43975,2.9831,phase2
227,11,1024,3.0,30000,1.451613,2.9588,phase2
228,11,1024,3.0,30000,1.456619,2.9486,phase2
229,11,1024,3.0,30000,1.379599,3.1132,phase2
230,11,1024,3.0,30000,1.398165,3.0719,phase2
231,11,1024,3.0,30000,1.32212,3.2485,phase2
232,11,1024,3.0,30000,1.418448,3.0279,phase2
233,11,1024,3.0,30000,1.457774,2.9462,phase2
234,11,1024,3.0,30000,1.343668,3.1965,phase2
235,11,1024,3.0,30000,1.531185,2.805,phase2
236,11,1024,3.0,30000,1.345198,3.1928,phase2
