iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
168,8,1024,1.2,30000,1.383032,3.1055,phase2
169,8,1024,1.2,30000,1.335412,3.2162,phase2
170,8,1024,1.2,30000,1.332265,3.2238,phase2
171,8,1024,1.2,30000,1.340199,3.2047,phase2
172,8,1024,1.2,30000,1.300868,3.3016,phase2
173,8,1024,1.2,30000,1.449653,2.9628,phase2
174,8,1024,1.2,30000,1.322394,3.2479,phase2
175,8,1024,1.2,30000,1.430771,3.0019,phase2
176,8,1024,1.2,30000,1.365692,3.1449,phase2
177,8,1024,1.2,30000,1.417537,3.0299,phase2
178,8,1024,1.2,30000,1.405735,3.0553,phase2
179,8,1024,1.2,30000,1.459132,2.9435,phase2
180,9,1024,1.2,30000,1.343854,3.196,phase2
181,9,1024,1.2,30000,1.366295,3.1435,phase2
182,9,1024,1.2,30000,1.447511,2.9671,phase2
183,9,1024,1.2,30000,1.395286,3.0782,phase2
184,9,1024,1.2,30000,1.382916,3.1057,phase2
185,9,1024,1.2,30000,1.365576,3.1452,phase2
186,9,1024,1.2,30000,1.395519,3.0777,phase2
187,9,1024,1.2,30000,1.341026,3.2027,phase2
188,9,1024,1.2,30000,1.4219,3.0206,phase2
189,9,1024,1.2,30000,1.45239,2.9572,phase2
190,9,1024,1.2,30000,1.404301,3.0584,phase2
191,9,1024,1.2,30000,1.413349,3.0389,phase2
192,9,1024,1.2,30000,1.420016,3.0246,phase2
193,9,1024,1.2,30000,1.292834,3.3221,phase2
194,9,1024,1.2,30000,1.382687,3.1062,phase2
195,9,1024,1.2,30000,1.457386,2.947,phase2
196,9,1024,1.2,30000,1.392833,3.0836,phase2
197,9,1024,1.2,30000,1.447223,2.9677,phase2
198,9,1024,1.2,30000,1.449674,2.9627,phase2
199,9,1024,1.2,30000,1.275696,3.3668,phase2
200,10,1024,1.2,30000,1.379544,3.1133,phase2
201,10,1024,1.2,30000,1.392157,3.0851,phase2
202,10,1024,1.2,30000,1.296411,3.313,phase2
203,10,1024,1.2,30000,1.426071,3.0117,phase2
204,10,1024,1.2,30000,1.311188,3.2756,phase2
205,10,1024,1.2,30000,1.322149,3.2485,phase2
206,10,1024,1.2,30000,1.41763,3.0297,phase2
207,10,1024,1.2,30000,1.409083,3.0481,phase2
208,10,1024,1.2,30000,1.262953,3.4007,phase2
209,10,1024,1.2,30000,1.443266,2.9759,phase2
210,10,1024,1.2,30000,1.34468,3.194,phase2
211,10,1024,1.2,30000,1.324553,3.2426,phase2
212,10,1024,1.2,30000,1.339641,3.2061,phase2
213,10,1024,1.2,30000,1.335967,3.2149,phase2
214,10,1024,1.2,30000,1.344905,3.1935,phase2
215,10,1024,1.2,30000,1.37574,3.1219,phase2
216,10,1024,1.2,30000,1.304712,3.2919,phase2
217,10,1024,1.2,30000,1.479937,2.9021,phase2
218,10,1024,1.2,30000,1.344215,3.1951,phase2
219,10,1024,1.2,30000,1.41979,3.0251,phase2
220,11,1024,1.2,30000,1.366128,3.1439,phase2
221,11,1024,1.2,30000,1.404629,3.0577,phase2
222,11,1024,1.2,30000,1.384814,3.1015,phase2
223,11,1024,1.2,30000,1.426304,3.0113,phase2
224,11,1024,1.2,30000,1.29885,3.3067,phase2
225,11,1024,1.2,30000,1.318359,3.2578,phase2
226,11,1024,1.2,30000,1.40504,3.0568,phase2
227,11,1024,1.2,30000,1.353225,3.1739,phase2
228,11,1024,1.2,30000,1.444108,2.9741,phase2
229,11,1024,1.2,30000,1.341075,3.2026,phase2
230,11,1024,1.2,30000,1.445188,2.9719,phase2
231,11,1024,1.2,30000,1.349103,3.1836,phase2
232,11,1024,1.2,30000,1.469989,2.9218,phase2
233,11,1024,1.2,30000,1.317744,3.2593,phase2
234,11,1024,1.2,30000,1.310764,3.2767,phase2
235,11,1024,1.2,30000,1.460602,2.9405,phase2
236,11,1024,1.2,30000,1.344492,3.1945,phase2
237,11,1024,1.2,30000,1.283566,3.3461,phase2
238,11,1024,1.2,30000,1.354012,3.172,phase2
239,11,1024,1.2,30000,1.395747,3.0772,phase2
240,12,1024,1.2,30000,1.44821,2.9657,phase2
241,12,1024,1.2,30000,1.330788,3.2274,phase2
242,12,1024,1.2,30000,1.326903,3.2368,phase2
243,12,1024,1.2,30000,1.392006,3.0855,phase2
244,12,1024,1.2,30000,1.370092,3.1348,phase2
245,12,1024,1.2,30000,1.444804,2.9727,phase2
246,12,1024,1.2,30000,1.388482,3.0933,phase2
247,12,1024,1.2,30000,1.461072,2.9396,phase2
248,12,1024,1.2,30000,1.538657,2.7914,phase2
249,12,1024,1.2,30000,1.382556,3.1065,phase2
250,12,1024,1.2,30000,1.369441,3.1363,phase2
251,12,1024,1.2,30000,1.293191,3.3212,phase2
252,12,1024,1.2,30000,1.335284,3.2165,phase2
253,12,1024,1.2,30000,1.431766,2.9998,phase2
254,12,1024,1.2,30000,1.330968,3.227,phase2
255,12,1024,1.2,30000,1.369765,3.1355,phase2
256,12,1024,1.2,30000,1.426745,3.0103,phase2
257,12,1024,1.2,30000,1.352772,3.1749,phase2
258,12,1024,1.2,30000,1.394032,3.081,phase2
259,12,1024,1.2,30000,1.396312,3.0759,phase2
260,13,1024,1.2,30000,1.409002,3.0482,phase2
261,13,1024,1.2,30000,1.365932,3.1443,phase2
262,13,1024,1.2,30000,0.795075,5.402,phase2
263,13,1024,1.2,30000,0.674247,6.37,phase2
264,13,1024,1.2,30000,0.680658,6.31,phase2
265,13,1024,1.2,30000,0.677248,6.3418,phase2
266,13,1024,1.2,30000,0.669076,6.4192,phase2
267,13,1024,1.2,30000,0.639017,6.7212,phase2
268,13,1024,1.2,30000,0.659442,6.513,phase2
269,13,1024,1.2,30000,0.681675,6.3006,phase2
270,13,1024,1.2,30000,0.696459,6.1669,phase2
271,13,1024,1.2,30000,0.666601,6.4431,phase2
272,13,1024,1.2,30000,0.699834,6.1371,phase2
273,13,1024,1.2,30000,0.666489,6.4442,phase2
274,13,1024,1.2,30000,0.6815,6.3022,phase2
275,13,1024,1.2,30000,0.656326,6.544,phase2
276,13,1024,1.2,30000,0.707279,6.0725,phase2
277,13,1024,1.2,30000,0.711432,6.0371,phase2
278,13,1024,1.2,30000,0.657805,6.5292,phase2
279,13,1024,1.2,30000,0.676292,6.3508,phase2
280,14,1024,1.2,30000,0.615261,6.9807,phase2
281,14,1024,1.2,30000,0.637102,6.7414,phase2
282,14,1024,1.2,30000,0.663928,6.469,phase2
283,14,1024,1.2,30000,0.675529,6.3579,phase2
284,14,1024,1.2,30000,0.680418,6.3122,phase2
285,14,1024,1.2,30000,0.674622,6.3665,phase2
286,14,1024,1.2,30000,0.681173,6.3052,phase2
287,14,1024,1.2,30000,0.693761,6.1908,phase2
288,14,1024,1.2,30000,0.684247,6.2769,phase2
289,14,1024,1.2,30000,0.675788,6.3555,phase2
290,14,1024,1.2,30000,0.658128,6.526,phase2
291,14,1024,1.2,30000,0.680153,6.3147,phase2
292,14,1024,1.2,30000,0.68012,6.315,phase2
293,14,1024,1.2,30000,0.634968,6.7641,phase2
294,14,1024,1.2,30000,0.6871,6.2509,phase2
295,14,1024,1.2,30000,0.680851,6.3082,phase2
296,14,1024,1.2,30000,0.677415,6.3402,phase2
297,14,1024,1.2,30000,0.634716,6.7668,phase2
298,14,1024,1.2,30000,0.644605,6.6629,phase2
299,14,1024,1.2,30000,0.646151,6.647,phase2
