iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
263,13,1024,1.2,30000,1.123564,3.8226,phase2
264,13,1024,1.2,30000,1.140855,3.7647,phase2
265,13,1024,1.2,30000,1.244318,3.4517,phase2
266,13,1024,1.2,30000,1.148981,3.7381,phase2
267,13,1024,1.2,30000,1.167499,3.6788,phase2
268,13,1024,1.2,30000,1.200977,3.5762,phase2
269,13,1024,1.2,30000,1.210996,3.5466,phase2
270,13,1024,1.2,30000,1.197254,3.5873,phase2
271,13,1024,1.2,30000,1.144921,3.7513,phase2
272,13,1024,1.2,30000,1.179678,3.6408,phase2
273,13,1024,1.2,30000,1.076293,3.9905,phase2
274,13,1024,1.2,30000,1.259188,3.4109,phase2
275,13,1024,1.2,30000,1.162246,3.6954,phase2
276,13,1024,1.2,30000,1.159689,3.7036,phase2
277,13,1024,1.2,30000,1.188602,3.6135,phase2
278,13,1024,1.2,30000,1.180272,3.639,phase2
279,13,1024,1.2,30000,1.175555,3.6536,phase2
280,14,1024,1.2,30000,1.101577,3.8989,phase2
281,14,1024,1.2,30000,1.176293,3.6513,phase2
282,14,1024,1.2,30000,1.124039,3.821,phase2
283,14,1024,1.2,30000,1.18385,3.628,phase2
284,14,1024,1.2,30000,0.849331,5.0569,phase2
285,14,1024,1.2,30000,0.581901,7.3809,phase2
286,14,1024,1.2,30000,0.601297,7.1428,phase2
287,14,1024,1.2,30000,0.620387,6.923,phase2
288,14,1024,1.2,30000,0.618331,6.9461,phase2
289,14,1024,1.2,30000,0.615166,6.9818,phase2
290,14,1024,1.2,30000,0.574427,7.477,phase2
291,14,1024,1.2,30000,0.617562,6.9547,phase2
292,14,1024,1.2,30000,0.620138,6.9258,phase2
293,14,1024,1.2,30000,0.621331,6.9125,phase2
294,14,1024,1.2,30000,0.61363,6.9993,phase2
295,14,1024,1.2,30000,0.585296,7.3381,phase2
296,14,1024,1.2,30000,0.630114,6.8162,phase2
297,14,1024,1.2,30000,0.652902,6.5783,phase2
298,14,1024,1.2,30000,0.592597,7.2477,phase2
299,14,1024,1.2,30000,0.607364,7.0715,phase2
