iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
144,7,1024,3.0,30000,1.206876,3.5587,phase2
145,7,1024,3.0,30000,1.180796,3.6373,phase2
146,7,1024,3.0,30000,1.220562,3.5188,phase2
147,7,1024,3.0,30000,1.245741,3.4477,phase2
148,7,1024,3.0,30000,1.201815,3.5737,phase2
149,7,1024,3.0,30000,1.231502,3.4876,phase2
150,7,1024,3.0,30000,1.248221,3.4409,phase2
151,7,1024,3.0,30000,1.21831,3.5253,phase2
152,7,1024,3.0,30000,1.25098,3.4333,phase2
153,7,1024,3.0,30000,1.201038,3.576,phase2
154,7,1024,3.0,30000,1.158829,3.7063,phase2
155,7,1024,3.0,30000,1.29337,3.3208,phase2
156,7,1024,3.0,30000,1.170865,3.6682,phase2
157,7,1024,3.0,30000,1.305053,3.291,phase2
158,7,1024,3.0,30000,1.261862,3.4037,phase2
159,7,1024,3.0,30000,1.258884,3.4117,phase2
160,8,1024,3.0,30000,1.192467,3.6018,phase2
161,8,1024,3.0,30000,1.237356,3.4711,phase2
162,8,1024,3.0,30000,1.185869,3.6218,phase2
163,8,1024,3.0,30000,1.201112,3.5758,phase2
164,8,1024,3.0,30000,1.293723,3.3199,phase2
165,8,1024,3.0,30000,1.291997,3.3243,phase2
166,8,1024,3.0,30000,1.157734,3.7098,phase2
167,8,1024,3.0,30000,1.269044,3.3844,phase2
168,8,1024,3.0,30000,1.222828,3.5123,phase2
169,8,1024,3.0,30000,1.249329,3.4378,phase2
170,8,1024,3.0,30000,1.271501,3.3779,phase2
171,8,1024,3.0,30000,1.261614,3.4043,phase2
172,8,1024,3.0,30000,1.218418,3.525,phase2
173,8,1024,3.0,30000,1.219703,3.5213,phase2
174,8,1024,3.0,30000,1.176579,3.6504,phase2
175,8,1024,3.0,30000,1.214231,3.5372,phase2
176,8,1024,3.0,30000,1.270247,3.3812,phase2
177,8,1024,3.0,30000,1.249903,3.4362,phase2
178,8,1024,3.0,30000,1.145411,3.7497,phase2
179,8,1024,3.0,30000,1.221121,3.5172,phase2
180,9,1024,3.0,30000,1.179538,3.6412,phase2
181,9,1024,3.0,30000,1.2312,3.4884,phase2
182,9,1024,3.0,30000,1.197435,3.5868,phase2
183,9,1024,3.0,30000,1.231122,3.4887,phase2
184,9,1024,3.0,30000,1.223013,3.5118,phase2
185,9,1024,3.0,30000,1.268151,3.3868,phase2
186,9,1024,3.0,30000,1.250707,3.434,phase2
187,9,1024,3.0,30000,1.233246,3.4827,phase2
188,9,1024,3.0,30000,1.257234,3.4162,phase2
189,9,1024,3.0,30000,1.227301,3.4995,phase2
190,9,1024,3.0,30000,1.270101,3.3816,phase2
191,9,1024,3.0,30000,1.318038,3.2586,phase2
192,9,1024,3.0,30000,1.265863,3.3929,phase2
193,9,1024,3.0,30000,1.306331,3.2878,phase2
194,9,1024,3.0,30000,1.230274,3.4911,phase2
195,9,1024,3.0,30000,1.218338,3.5253,phase2
196,9,1024,3.0,30000,1.265974,3.3926,phase2
197,9,1024,3.0,30000,1.28849,3.3333,phase2
198,9,1024,3.0,30000,1.244994,3.4498,phase2
199,9,1024,3.0,30000,1.274683,3.3694,phase2
200,10,1024,3.0,30000,1.197603,3.5863,phase2
201,10,1024,3.0,30000,1.242036,3.458,phase2
202,10,1024,3.0,30000,1.248791,3.4393,phase2
203,10,1024,3.0,30000,1.24434,3.4516,phase2
204,10,1024,3.0,30000,1.194256,3.5964,phase2
205,10,1024,3.0,30000,1.278505,3.3594,phase2
206,10,1024,3.0,30000,1.173896,3.6587,phase2
207,10,1024,3.0,30000,1.261555,3.4045,phase2
208,10,1024,3.0,30000,1.216851,3.5296,phase2
209,10,1024,3.0,30000,1.241833,3.4586,phase2
210,10,1024,3.0,30000,1.211058,3.5465,phase2
211,10,1024,3.0,30000,1.211114,3.5463,phase2
212,10,1024,3.0,30000,1.245725,3.4478,phase2
213,10,1024,3.0,30000,1.284025,3.3449,phase2
214,10,1024,3.0,30000,1.339248,3.207,phase2
215,10,1024,3.0,30000,1.304606,3.2922,phase2
216,10,1024,3.0,30000,1.201284,3.5753,phase2
217,10,1024,3.0,30000,1.240021,3.4636,phase2
218,10,1024,3.0,30000,1.22705,3.5002,phase2
219,10,1024,3.0,30000,1.175173,3.6548,phase2
220,11,1024,3.0,30000,1.222613,3.5129,phase2
221,11,1024,3.0,30000,1.310488,3.2774,phase2
222,11,1024,3.0,30000,1.261943,3.4035,phase2
223,11,1024,3.0,30000,1.218231,3.5256,phase2
224,11,1024,3.0,30000,1.240137,3.4633,phase2
225,11,1024,3.0,30000,1.180073,3.6396,phase2
226,11,1024,3.0,30000,1.262935,3.4008,phase2
227,11,1024,3.0,30000,1.194941,3.5943,phase2
228,11,1024,3.0,30000,1.274527,3.3699,phase2
229,11,1024,3.0,30000,1.214392,3.5367,phase2
230,11,1024,3.0,30000,1.287644,3.3355,phase2
231,11,1024,3.0,30000,1.265715,3.3933,phase2
232,11,1024,3.0,30000,1.228348,3.4965,phase2
233,11,1024,3.0,30000,1.179426,3.6416,phase2
234,11,1024,3.0,30000,1.227418,3.4992,phase2
235,11,1024,3.0,30000,1.244518,3.4511,phase2
236,11,1024,3.0,30000,1.241565,3.4593,phase2
237,11,1024,3.0,30000,1.237432,3.4709,phase2
238,11,1024,3.0,30000,1.242202,3.4575,phase2
239,11,1024,3.0,30000,1.333001,3.222,phase2
240,12,1024,3.0,30000,1.209762,3.5503,phase2
241,12,1024,3.0,30000,1.283213,3.347,phase2
242,12,1024,3.0,30000,1.331054,3.2267,phase2
243,12,1024,3.0,30000,1.213979,3.5379,phase2
244,12,1024,3.0,30000,1.29744,3.3103,phase2
245,12,1024,3.0,30000,1.335558,3.2159,phase2
246,12,1024,3.0,30000,1.149247,3.7372,phase2
247,12,1024,3.0,30000,1.245386,3.4487,phase2
248,12,1024,3.0,30000,1.242611,3.4564,phase2
249,12,1024,3.0,30000,1.23239,3.4851,phase2
250,12,1024,3.0,30000,1.270176,3.3814,phase2
251,12,1024,3.0,30000,1.240926,3.4611,phase2
252,12,1024,3.0,30000,1.249446,3.4375,phase2
253,12,1024,3.0,30000,1.176297,3.6513,phase2
254,12,1024,3.0,30000,1.240451,3.4624,phase2
255,12,1024,3.0,30000,1.257417,3.4157,phase2
256,12,1024,3.0,30000,1.175255,3.6545,phase2
257,12,1024,3.0,30000,1.293252,3.3211,phase2
258,12,1024,3.0,30000,1.188439,3.614,phase2
259,12,1024,3.0,30000,1.253617,3.4261,phase2
260,13,1024,3.0,30000,1.210206,3.549,phase2
261,13,1024,3.0,30000,1.287824,3.3351,phase2
262,13,1024,3.0,30000,1.201437,3.5749,phase2
263,13,1024,3.0,30000,1.228434,3.4963,phase2
264,13,1024,3.0,30000,1.253046,3.4276,phase2
265,13,1024,3.0,30000,1.254351,3.4241,phase2
266,13,1024,3.0,30000,1.16296,3.6931,phase2
267,13,1024,3.0,30000,1.210021,3.5495,phase2
268,13,1024,3.0,30000,1.231053,3.4889,phase2
269,13,1024,3.0,30000,1.343943,3.1958,phase2
270,13,1024,3.0,30000,1.240951,3.461,phase2
271,13,1024,3.0,30000,1.252952,3.4279,phase2
272,13,1024,3.0,30000,1.223644,3.51,phase2
273,13,1024,3.0,30000,1.271415,3.3781,phase2
274,13,1024,3.0,30000,1.330851,3.2272,phase2
275,13,1024,3.0,30000,1.202134,3.5728,phase2
276,13,1024,3.0,30000,1.236803,3.4726,phase2
277,13,1024,3.0,30000,1.326543,3.2377,phase2
278,13,1024,3.0,30000,1.214447,3.5366,phase2
279,13,1024,3.0,30000,1.244251,3.4518,phase2
280,14,1024,3.0,30000,1.265708,3.3933,phase2
281,14,1024,3.0,30000,1.227257,3.4996,phase2
