iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
142,7,1024,3.0,30000,1.123443,3.823,phase2
143,7,1024,3.0,30000,1.092223,3.9323,phase2
144,7,1024,3.0,30000,1.175376,3.6541,phase2
145,7,1024,3.0,30000,1.12918,3.8036,phase2
146,7,1024,3.0,30000,1.076772,3.9887,phase2
147,7,1024,3.0,30000,1.102328,3.8963,phase2
148,7,1024,3.0,30000,1.076445,3.99,phase2
149,7,1024,3.0,30000,1.141688,3.7619,phase2
150,7,1024,3.0,30000,1.106277,3.8824,phase2
151,7,1024,3.0,30000,1.110306,3.8683,phase2
152,7,1024,3.0,30000,1.136915,3.7777,phase2
153,7,1024,3.0,30000,1.078267,3.9832,phase2
154,7,1024,3.0,30000,1.082648,3.9671,phase2
155,7,1024,3.0,30000,1.125267,3.8168,phase2
156,7,1024,3.0,30000,1.106876,3.8803,phase2
157,7,1024,3.0,30000,1.114292,3.8544,phase2
158,7,1024,3.0,30000,1.218668,3.5243,phase2
159,7,1024,3.0,30000,1.142568,3.759,phase2
160,8,1024,3.0,30000,1.076585,3.9894,phase2
161,8,1024,3.0,30000,1.132188,3.7935,phase2
162,8,1024,3.0,30000,1.063392,4.0389,phase2
163,8,1024,3.0,30000,1.106553,3.8814,phase2
164,8,1024,3.0,30000,1.110689,3.8669,phase2
165,8,1024,3.0,30000,1.110178,3.8687,phase2
166,8,1024,3.0,30000,1.141112,3.7638,phase2
167,8,1024,3.0,30000,1.136654,3.7786,phase2
168,8,1024,3.0,30000,1.10325,3.893,phase2
169,8,1024,3.0,30000,1.141929,3.7611,phase2
170,8,1024,3.0,30000,1.124927,3.818,phase2
171,8,1024,3.0,30000,1.061313,4.0468,phase2
172,8,1024,3.0,30000,1.163798,3.6905,phase2
173,8,1024,3.0,30000,1.081918,3.9698,phase2
174,8,1024,3.0,30000,1.078588,3.982,phase2
175,8,1024,3.0,30000,1.133415,3.7894,phase2
176,8,1024,3.0,30000,1.201004,3.5761,phase2
177,8,1024,3.0,30000,1.093909,3.9263,phase2
178,8,1024,3.0,30000,1.118999,3.8382,phase2
179,8,1024,3.0,30000,1.162414,3.6949,phase2
180,9,1024,3.0,30000,1.12883,3.8048,phase2
181,9,1024,3.0,30000,1.167249,3.6796,phase2
182,9,1024,3.0,30000,1.072871,4.0032,phase2
183,9,1024,3.0,30000,1.136469,3.7792,phase2
184,9,1024,3.0,30000,1.158597,3.707,phase2
185,9,1024,3.0,30000,1.15018,3.7342,phase2
186,9,1024,3.0,30000,1.142793,3.7583,phase2
187,9,1024,3.0,30000,1.188399,3.6141,phase2
188,9,1024,3.0,30000,1.080834,3.9738,phase2
189,9,1024,3.0,30000,1.128583,3.8056,phase2
190,9,1024,3.0,30000,1.114505,3.8537,phase2
191,9,1024,3.0,30000,1.196524,3.5895,phase2
192,9,1024,3.0,30000,1.099312,3.907,phase2
193,9,1024,3.0,30000,1.185177,3.6239,phase2
194,9,1024,3.0,30000,1.157844,3.7095,phase2
195,9,1024,3.0,30000,1.104091,3.89,phase2
196,9,1024,3.0,30000,1.07187,4.007,phase2
197,9,1024,3.0,30000,1.071412,4.0087,phase2
198,9,1024,3.0,30000,1.279418,3.357,phase2
199,9,1024,3.0,30000,1.173346,3.6604,phase2
200,10,1024,3.0,30000,1.084194,3.9614,phase2
201,10,1024,3.0,30000,1.110318,3.8682,phase2
202,10,1024,3.0,30000,1.167817,3.6778,phase2
203,10,1024,3.0,30000,1.160248,3.7018,phase2
204,10,1024,3.0,30000,1.058486,4.0577,phase2
205,10,1024,3.0,30000,1.08509,3.9582,phase2
206,10,1024,3.0,30000,1.119238,3.8374,phase2
207,10,1024,3.0,30000,1.059106,4.0553,phase2
208,10,1024,3.0,30000,1.218908,3.5236,phase2
209,10,1024,3.0,30000,1.205596,3.5625,phase2
210,10,1024,3.0,30000,1.09322,3.9287,phase2
211,10,1024,3.0,30000,1.142219,3.7602,phase2
212,10,1024,3.0,30000,1.090185,3.9397,phase2
213,10,1024,3.0,30000,1.14963,3.736,phase2
214,10,1024,3.0,30000,1.086039,3.9547,phase2
215,10,1024,3.0,30000,1.114894,3.8524,phase2
216,10,1024,3.0,30000,1.125074,3.8175,phase2
217,10,1024,3.0,30000,1.119211,3.8375,phase2
218,10,1024,3.0,30000,1.090886,3.9371,phase2
219,10,1024,3.0,30000,1.133583,3.7888,phase2
220,11,1024,3.0,30000,1.127846,3.8081,phase2
221,11,1024,3.0,30000,1.223005,3.5118,phase2
222,11,1024,3.0,30000,1.080626,3.9745,phase2
223,11,1024,3.0,30000,1.07296,4.0029,phase2
224,11,1024,3.0,30000,1.097526,3.9133,phase2
225,11,1024,3.0,30000,1.211462,3.5453,phase2
226,11,1024,3.0,30000,1.119098,3.8379,phase2
227,11,1024,3.0,30000,1.072541,4.0045,phase2
228,11,1024,3.0,30000,1.110049,3.8692,phase2
229,11,1024,3.0,30000,1.076155,3.991,phase2
230,11,1024,3.0,30000,1.103714,3.8914,phase2
231,11,1024,3.0,30000,1.129345,3.8031,phase2
232,11,1024,3.0,30000,1.088639,3.9453,phase2
233,11,1024,3.0,30000,1.062759,4.0413,phase2
234,11,1024,3.0,30000,1.084451,3.9605,phase2
235,11,1024,3.0,30000,1.141067,3.764,phase2
236,11,1024,3.0,30000,1.175082,3.655,phase2
237,11,1024,3.0,30000,1.160508,3.7009,phase2
238,11,1024,3.0,30000,1.235559,3.4761,phase2
239,11,1024,3.0,30000,1.141215,3.7635,phase2
240,12,1024,3.0,30000,1.193075,3.5999,phase2
241,12,1024,3.0,30000,1.159191,3.7051,phase2
242,12,1024,3.0,30000,1.086114,3.9544,phase2
243,12,1024,3.0,30000,1.097813,3.9123,phase2
244,12,1024,3.0,30000,1.10739,3.8785,phase2
245,12,1024,3.0,30000,1.17944,3.6415,phase2
246,12,1024,3.0,30000,1.118796,3.8389,phase2
247,12,1024,3.0,30000,1.16207,3.696,phase2
248,12,1024,3.0,30000,1.114719,3.853,phase2
249,12,1024,3.0,30000,1.176769,3.6498,phase2
250,12,1024,3.0,30000,1.10744,3.8783,phase2
251,12,1024,3.0,30000,1.175378,3.6541,phase2
252,12,1024,3.0,30000,1.14656,3.746,phase2
253,12,1024,3.0,30000,1.067831,4.0221,phase2
254,12,1024,3.0,30000,1.110985,3.8659,phase2
255,12,1024,3.0,30000,1.071346,4.0089,phase2
256,12,1024,3.0,30000,1.209565,3.5508,phase2
257,12,1024,3.0,30000,1.10639,3.882,phase2
258,12,1024,3.0,30000,1.080567,3.9747,phase2
259,12,1024,3.0,30000,1.114343,3.8543,phase2
260,13,1024,3.0,30000,1.11352,3.8571,phase2
261,13,1024,3.0,30000,1.112444,3.8608,phase2
