iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
113,5,1024,3.0,30000,1.384834,3.1014,phase1
114,5,1024,3.0,30000,1.274761,3.3692,phase1
115,5,1024,3.0,30000,1.317987,3.2587,phase1
116,5,1024,3.0,30000,1.300313,3.303,phase1
117,5,1024,3.0,30000,1.305821,3.2891,phase1
118,5,1024,3.0,30000,1.331212,3.2264,phase1
119,5,1024,3.0,30000,1.473553,2.9147,phase1
120,6,1024,3.0,30000,1.335339,3.2164,phase1
121,6,1024,3.0,30000,1.289666,3.3303,phase1
122,6,1024,3.0,30000,1.348612,3.1847,phase1
123,6,1024,3.0,30000,1.326643,3.2375,phase1
124,6,1024,3.0,30000,1.25321,3.4272,phase1
125,6,1024,3.0,30000,1.386932,3.0967,phase1
126,6,1024,3.0,30000,1.264647,3.3962,phase1
127,6,1024,3.0,30000,1.420144,3.0243,phase1
128,6,1024,3.0,30000,1.301842,3.2991,phase1
129,6,1024,3.0,30000,1.249731,3.4367,phase1
130,6,1024,3.0,30000,1.253463,3.4265,phase1
131,6,1024,3.0,30000,1.348069,3.186,phase1
132,6,1024,3.0,30000,1.465649,2.9304,phase1
133,6,1024,3.0,30000,1.292315,3.3235,phase1
134,6,1024,3.0,30000,1.318397,3.2577,phase1
135,6,1024,3.0,30000,1.356637,3.1659,phase1
136,6,1024,3.0,30000,1.270212,3.3813,phase1
137,6,1024,3.0,30000,1.417188,3.0306,phase1
138,6,1024,3.0,30000,1.283729,3.3457,phase1
139,6,1024,3.0,30000,1.326255,3.2384,phase1
140,7,1024,1.2,30000,1.287217,3.3366,phase2
141,7,1024,1.2,30000,1.292044,3.3242,phase2
142,7,1024,1.2,30000,1.405774,3.0552,phase2
143,7,1024,1.2,30000,1.469179,2.9234,phase2
144,7,1024,1.2,30000,1.31513,3.2658,phase2
145,7,1024,1.2,30000,1.250216,3.4354,phase2
146,7,1024,1.2,30000,1.24207,3.4579,phase2
147,7,1024,1.2,30000,1.313239,3.2705,phase2
148,7,1024,1.2,30000,1.314539,3.2673,phase2
149,7,1024,1.2,30000,1.457672,2.9465,phase2
150,7,1024,1.2,30000,1.300411,3.3028,phase2
151,7,1024,1.2,30000,1.287517,3.3359,phase2
152,7,1024,1.2,30000,1.25784,3.4146,phase2
153,7,1024,1.2,30000,1.261771,3.4039,phase2
154,7,1024,1.2,30000,1.400117,3.0676,phase2
155,7,1024,1.2,30000,1.267415,3.3888,phase2
156,7,1024,1.2,30000,1.331695,3.2252,phase2
157,7,1024,1.2,30000,1.326384,3.2381,phase2
158,7,1024,1.2,30000,1.253168,3.4273,phase2
159,7,1024,1.2,30000,1.3827,3.1062,phase2
160,8,1024,1.2,30000,1.271629,3.3775,phase2
161,8,1024,1.2,30000,1.347962,3.1863,phase2
162,8,1024,1.2,30000,1.418966,3.0268,phase2
163,8,1024,1.2,30000,1.252802,3.4283,phase2
164,8,1024,1.2,30000,1.291625,3.3252,phase2
165,8,1024,1.2,30000,1.360859,3.1561,phase2
166,8,1024,1.2,30000,1.260157,3.4083,phase2
167,8,1024,1.2,30000,1.252781,3.4283,phase2
168,8,1024,1.2,30000,1.296173,3.3136,phase2
169,8,1024,1.2,30000,1.266109,3.3923,phase2
170,8,1024,1.2,30000,1.456049,2.9497,phase2
171,8,1024,1.2,30000,1.271127,3.3789,phase2
172,8,1024,1.2,30000,1.257748,3.4148,phase2
173,8,1024,1.2,30000,1.487522,2.8873,phase2
174,8,1024,1.2,30000,1.345016,3.1932,phase2
175,8,1024,1.2,30000,1.32749,3.2354,phase2
176,8,1024,1.2,30000,1.500234,2.8629,phase2
177,8,1024,1.2,30000,1.265561,3.3937,phase2
178,8,1024,1.2,30000,1.270221,3.3813,phase2
179,8,1024,1.2,30000,1.339781,3.2057,phase2
180,9,1024,1.2,30000,1.410285,3.0455,phase2
181,9,1024,1.2,30000,1.340463,3.2041,phase2
182,9,1024,1.2,30000,1.317766,3.2593,phase2
183,9,1024,1.2,30000,1.275172,3.3681,phase2
184,9,1024,1.2,30000,1.316297,3.2629,phase2
185,9,1024,1.2,30000,1.28916,3.3316,phase2
186,9,1024,1.2,30000,1.301677,3.2996,phase2
187,9,1024,1.2,30000,1.261755,3.404,phase2
188,9,1024,1.2,30000,1.27986,3.3558,phase2
189,9,1024,1.2,30000,1.279881,3.3558,phase2
190,9,1024,1.2,30000,1.284732,3.3431,phase2
191,9,1024,1.2,30000,1.331738,3.2251,phase2
192,9,1024,1.2,30000,1.422614,3.0191,phase2
193,9,1024,1.2,30000,1.279046,3.3579,phase2
194,9,1024,1.2,30000,1.288159,3.3342,phase2
195,9,1024,1.2,30000,1.344236,3.1951,phase2
196,9,1024,1.2,30000,1.340627,3.2037,phase2
197,9,1024,1.2,30000,1.310854,3.2765,phase2
198,9,1024,1.2,30000,1.330738,3.2275,phase2
199,9,1024,1.2,30000,1.360987,3.1558,phase2
200,10,1024,1.2,30000,1.313899,3.2689,phase2
201,10,1024,1.2,30000,1.4091,3.048,phase2
202,10,1024,1.2,30000,1.300163,3.3034,phase2
203,10,1024,1.2,30000,1.349734,3.1821,phase2
204,10,1024,1.2,30000,1.30913,3.2808,phase2
205,10,1024,1.2,30000,1.361651,3.1542,phase2
206,10,1024,1.2,30000,1.283236,3.347,phase2
207,10,1024,1.2,30000,1.313745,3.2693,phase2
208,10,1024,1.2,30000,1.391642,3.0863,phase2
209,10,1024,1.2,30000,1.378425,3.1159,phase2
210,10,1024,1.2,30000,1.442869,2.9767,phase2
211,10,1024,1.2,30000,1.276106,3.3657,phase2
212,10,1024,1.2,30000,1.349576,3.1825,phase2
213,10,1024,1.2,30000,1.253211,3.4272,phase2
214,10,1024,1.2,30000,1.413216,3.0391,phase2
215,10,1024,1.2,30000,1.28448,3.3437,phase2
216,10,1024,1.2,30000,1.38718,3.0962,phase2
217,10,1024,1.2,30000,1.340191,3.2047,phase2
218,10,1024,1.2,30000,1.296101,3.3138,phase2
219,10,1024,1.2,30000,1.300145,3.3035,phase2
220,11,1024,1.2,30000,1.324264,3.2433,phase2
221,11,1024,1.2,30000,1.474575,2.9127,phase2
222,11,1024,1.2,30000,1.302179,3.2983,phase2
223,11,1024,1.2,30000,1.274965,3.3687,phase2
224,11,1024,1.2,30000,1.410151,3.0457,phase2
225,11,1024,1.2,30000,1.379036,3.1145,phase2
226,11,1024,1.2,30000,1.343536,3.1968,phase2
227,11,1024,1.2,30000,1.319601,3.2547,phase2
228,11,1024,1.2,30000,1.339858,3.2055,phase2
229,11,1024,1.2,30000,1.265735,3.3933,phase2
230,11,1024,1.2,30000,1.291536,3.3255,phase2
231,11,1024,1.2,30000,1.328675,3.2325,phase2
232,11,1024,1.2,30000,1.244881,3.4501,phase2
233,11,1024,1.2,30000,1.302164,3.2983,phase2
234,11,1024,1.2,30000,1.335165,3.2168,phase2
235,11,1024,1.2,30000,1.274514,3.3699,phase2
236,11,1024,1.2,30000,1.297778,3.3095,phase2
237,11,1024,1.2,30000,1.345229,3.1927,phase2
238,11,1024,1.2,30000,1.253036,3.4276,phase2
239,11,1024,1.2,30000,1.309852,3.279,phase2
240,12,1024,1.2,30000,1.255065,3.4221,phase2
241,12,1024,1.2,30000,1.30584,3.289,phase2
242,12,1024,1.2,30000,1.237294,3.4713,phase2
243,12,1024,1.2,30000,1.460713,2.9403,phase2
244,12,1024,1.2,30000,1.391077,3.0875,phase2
245,12,1024,1.2,30000,1.369755,3.1356,phase2
246,12,1024,1.2,30000,1.274984,3.3686,phase2
247,12,1024,1.2,30000,1.280528,3.3541,phase2
248,12,1024,1.2,30000,1.226774,3.501,phase2
249,12,1024,1.2,30000,1.304673,3.292,phase2
250,12,1024,1.2,30000,1.333307,3.2213,phase2
251,12,1024,1.2,30000,1.456753,2.9483,phase2
252,12,1024,1.2,30000,1.382638,3.1064,phase2
253,12,1024,1.2,30000,1.257074,3.4166,phase2
254,12,1024,1.2,30000,1.379069,3.1144,phase2
255,12,1024,1.2,30000,1.055213,4.0702,phase2
256,12,1024,1.2,30000,0.791261,5.428,phase2
257,12,1024,1.2,30000,0.745881,5.7582,phase2
258,12,1024,1.2,30000,0.78613,5.4634,phase2
259,12,1024,1.2,30000,0.720989,5.9571,phase2
260,13,1024,1.2,30000,0.756632,5.6764,phase2
261,13,1024,1.2,30000,0.758944,5.6591,phase2
262,13,1024,1.2,30000,0.75619,5.6797,phase2
263,13,1024,1.2,30000,0.77444,5.5459,phase2
264,13,1024,1.2,30000,0.819214,5.2428,phase2
265,13,1024,1.2,30000,0.806398,5.3261,phase2
266,13,1024,1.2,30000,0.784141,5.4773,phase2
267,13,1024,1.2,30000,0.769262,5.5832,phase2
268,13,1024,1.2,30000,0.79109,5.4292,phase2
269,13,1024,1.2,30000,0.756732,5.6757,phase2
270,13,1024,1.2,30000,0.755908,5.6819,phase2
271,13,1024,1.2,30000,0.736368,5.8326,phase2
272,13,1024,1.2,30000,0.811568,5.2922,phase2
273,13,1024,1.2,30000,0.762998,5.6291,phase2
274,13,1024,1.2,30000,0.816814,5.2582,phase2
275,13,1024,1.2,30000,0.780588,5.5022,phase2
276,13,1024,1.2,30000,0.733837,5.8528,phase2
277,13,1024,1.2,30000,0.800329,5.3665,phase2
278,13,1024,1.2,30000,0.776859,5.5286,phase2
279,13,1024,1.2,30000,0.789006,5.4435,phase2
280,14,1024,1.2,30000,0.743273,5.7785,phase2
281,14,1024,1.2,30000,0.790498,5.4332,phase2
282,14,1024,1.2,30000,0.774769,5.5435,phase2
283,14,1024,1.2,30000,0.767227,5.598,phase2
284,14,1024,1.2,30000,0.731629,5.8704,phase2
285,14,1024,1.2,30000,0.837076,5.1309,phase2
286,14,1024,1.2,30000,0.77601,5.5347,phase2
287,14,1024,1.2,30000,0.761203,5.6423,phase2
288,14,1024,1.2,30000,0.800756,5.3636,phase2
289,14,1024,1.2,30000,0.813304,5.2809,phase2
290,14,1024,1.2,30000,0.732711,5.8618,phase2
291,14,1024,1.2,30000,0.763736,5.6236,phase2
292,14,1024,1.2,30000,0.773822,5.5503,phase2
293,14,1024,1.2,30000,0.733852,5.8526,phase2
294,14,1024,1.2,30000,0.771786,5.565,phase2
295,14,1024,1.2,30000,0.808011,5.3155,phase2
296,14,1024,1.2,30000,0.776329,5.5324,phase2
297,14,1024,1.2,30000,0.762357,5.6338,phase2
298,14,1024,1.2,30000,0.801456,5.359,phase2
299,14,1024,1.2,30000,0.728694,5.8941,phase2
