iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
190,9,1024,3.0,30000,1.232399,3.485,phase2
191,9,1024,3.0,30000,1.14166,3.762,phase2
192,9,1024,3.0,30000,1.189955,3.6094,phase2
193,9,1024,3.0,30000,1.261521,3.4046,phase2
194,9,1024,3.0,30000,1.210615,3.5478,phase2
195,9,1024,3.0,30000,1.218158,3.5258,phase2
196,9,1024,3.0,30000,1.278723,3.3588,phase2
197,9,1024,3.0,30000,1.218036,3.5261,phase2
198,9,1024,3.0,30000,1.283276,3.3469,phase2
199,9,1024,3.0,30000,1.279105,3.3578,phase2
200,10,1024,3.0,30000,1.215502,3.5335,phase2
201,10,1024,3.0,30000,1.239915,3.4639,phase2
202,10,1024,3.0,30000,1.261918,3.4035,phase2
203,10,1024,3.0,30000,1.24887,3.4391,phase2
204,10,1024,3.0,30000,1.180525,3.6382,phase2
205,10,1024,3.0,30000,1.192557,3.6015,phase2
206,10,1024,3.0,30000,1.182732,3.6314,phase2
207,10,1024,3.0,30000,1.175116,3.6549,phase2
208,10,1024,3.0,30000,1.22406,3.5088,phase2
209,10,1024,3.0,30000,1.210299,3.5487,phase2
210,10,1024,3.0,30000,1.218653,3.5244,phase2
211,10,1024,3.0,30000,1.206522,3.5598,phase2
212,10,1024,3.0,30000,1.175773,3.6529,phase2
213,10,1024,3.0,30000,1.223049,3.5117,phase2
214,10,1024,3.0,30000,1.18408,3.6273,phase2
215,10,1024,3.0,30000,1.214805,3.5355,phase2
216,10,1024,3.0,30000,1.194195,3.5965,phase2
217,10,1024,3.0,30000,1.214066,3.5377,phase2
218,10,1024,3.0,30000,1.270053,3.3817,phase2
219,10,1024,3.0,30000,1.196868,3.5885,phase2
220,11,1024,3.0,30000,1.218345,3.5252,phase2
221,11,1024,3.0,30000,1.227375,3.4993,phase2
222,11,1024,3.0,30000,1.287649,3.3355,phase2
223,11,1024,3.0,30000,1.43482,2.9934,phase2
224,11,1024,3.0,30000,1.245561,3.4482,phase2
225,11,1024,3.0,30000,1.306412,3.2876,phase2
226,11,1024,3.0,30000,1.292885,3.322,phase2
227,11,1024,3.0,30000,1.369795,3.1355,phase2
228,11,1024,3.0,30000,1.352721,3.1751,phase2
229,11,1024,3.0,30000,1.214103,3.5376,phase2
230,11,1024,3.0,30000,1.183788,3.6282,phase2
231,11,1024,3.0,30000,1.167627,3.6784,phase2
232,11,1024,3.0,30000,1.331458,3.2258,phase2
233,11,1024,3.0,30000,1.240025,3.4636,phase2
234,11,1024,3.0,30000,1.157704,3.7099,phase2
235,11,1024,3.0,30000,1.313502,3.2699,phase2
236,11,1024,3.0,30000,1.209567,3.5508,phase2
237,11,1024,3.0,30000,1.205421,3.563,phase2
238,11,1024,3.0,30000,1.226933,3.5006,phase2
239,11,1024,3.0,30000,1.218706,3.5242,phase2
240,12,1024,3.0,30000,1.296679,3.3123,phase2
241,12,1024,3.0,30000,1.319374,3.2553,phase2
242,12,1024,3.0,30000,1.196531,3.5895,phase2
243,12,1024,3.0,30000,1.187956,3.6154,phase2
244,12,1024,3.0,30000,1.188238,3.6146,phase2
245,12,1024,3.0,30000,1.206886,3.5587,phase2
246,12,1024,3.0,30000,1.211026,3.5466,phase2
247,12,1024,3.0,30000,1.188734,3.6131,phase2
248,12,1024,3.0,30000,1.198203,3.5845,phase2
249,12,1024,3.0,30000,1.163653,3.6909,phase2
250,12,1024,3.0,30000,1.296319,3.3132,phase2
251,12,1024,3.0,30000,1.322119,3.2485,phase2
252,12,1024,3.0,30000,1.248525,3.44,phase2
253,12,1024,3.0,30000,1.244429,3.4514,phase2
254,12,1024,3.0,30000,1.161862,3.6966,phase2
255,12,1024,3.0,30000,1.172004,3.6646,phase2
256,12,1024,3.0,30000,1.233339,3.4824,phase2
257,12,1024,3.0,30000,1.32621,3.2385,phase2
258,12,1024,3.0,30000,1.19418,3.5966,phase2
259,12,1024,3.0,30000,1.287596,3.3356,phase2
260,13,1024,3.0,30000,1.163122,3.6926,phase2
261,13,1024,3.0,30000,1.278926,3.3583,phase2
262,13,1024,3.0,30000,1.20663,3.5595,phase2
263,13,1024,3.0,30000,1.248591,3.4399,phase2
264,13,1024,3.0,30000,1.257971,3.4142,phase2
265,13,1024,3.0,30000,1.193628,3.5982,phase2
266,13,1024,3.0,30000,1.361997,3.1534,phase2
267,13,1024,3.0,30000,1.228252,3.4968,phase2
268,13,1024,3.0,30000,1.231497,3.4876,phase2
269,13,1024,3.0,30000,1.236111,3.4746,phase2
270,13,1024,3.0,30000,1.192847,3.6006,phase2
271,13,1024,3.0,30000,1.208119,3.5551,phase2
272,13,1024,3.0,30000,1.220098,3.5202,phase2
273,13,1024,3.0,30000,1.214149,3.5374,phase2
274,13,1024,3.0,30000,1.227143,3.5,phase2
275,13,1024,3.0,30000,1.231463,3.4877,phase2
276,13,1024,3.0,30000,1.420014,3.0246,phase2
277,13,1024,3.0,30000,1.256143,3.4192,phase2
278,13,1024,3.0,30000,1.185108,3.6241,phase2
279,13,1024,3.0,30000,1.322418,3.2478,phase2
280,14,1024,3.0,30000,1.213973,3.5379,phase2
281,14,1024,3.0,30000,1.22739,3.4993,phase2
282,14,1024,3.0,30000,1.163844,3.6903,phase2
283,14,1024,3.0,30000,1.192499,3.6017,phase2
284,14,1024,3.0,30000,1.172264,3.6638,phase2
285,14,1024,3.0,30000,1.258693,3.4122,phase2
286,14,1024,3.0,30000,1.193278,3.5993,phase2
287,14,1024,3.0,30000,1.205225,3.5636,phase2
288,14,1024,3.0,30000,1.266223,3.392,phase2
289,14,1024,3.0,30000,1.185631,3.6225,phase2
290,14,1024,3.0,30000,1.170913,3.6681,phase2
291,14,1024,3.0,30000,1.425742,3.0124,phase2
292,14,1024,3.0,30000,1.235444,3.4765,phase2
293,14,1024,3.0,30000,1.168456,3.6758,phase2
294,14,1024,3.0,30000,1.288513,3.3333,phase2
295,14,1024,3.0,30000,1.211415,3.5454,phase2
296,14,1024,3.0,30000,1.223625,3.51,phase2
297,14,1024,3.0,30000,1.235807,3.4754,phase2
298,14,1024,3.0,30000,1.297969,3.309,phase2
299,14,1024,3.0,30000,1.210986,3.5467,phase2
