iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
150,7,1024,3.0,30000,1.249866,3.4363,phase2
151,7,1024,3.0,30000,1.3789,3.1148,phase2
152,7,1024,3.0,30000,1.162508,3.6946,phase2
153,7,1024,3.0,30000,1.154787,3.7193,phase2
154,7,1024,3.0,30000,1.197229,3.5874,phase2
155,7,1024,3.0,30000,1.190757,3.6069,phase2
156,7,1024,3.0,30000,1.201066,3.576,phase2
157,7,1024,3.0,30000,1.220205,3.5199,phase2
158,7,1024,3.0,30000,1.115455,3.8504,phase2
159,7,1024,3.0,30000,1.154434,3.7204,phase2
160,8,1024,3.0,30000,1.155005,3.7186,phase2
161,8,1024,3.0,30000,1.188161,3.6148,phase2
162,8,1024,3.0,30000,1.114821,3.8526,phase2
163,8,1024,3.0,30000,1.153217,3.7243,phase2
164,8,1024,3.0,30000,1.144839,3.7516,phase2
165,8,1024,3.0,30000,1.115048,3.8518,phase2
166,8,1024,3.0,30000,1.150234,3.734,phase2
167,8,1024,3.0,30000,1.298034,3.3088,phase2
168,8,1024,3.0,30000,1.166831,3.6809,phase2
169,8,1024,3.0,30000,1.158821,3.7063,phase2
170,8,1024,3.0,30000,1.158752,3.7065,phase2
171,8,1024,3.0,30000,1.220517,3.519,phase2
172,8,1024,3.0,30000,1.227494,3.499,phase2
173,8,1024,3.0,30000,1.245202,3.4492,phase2
174,8,1024,3.0,30000,1.112301,3.8613,phase2
175,8,1024,3.0,30000,1.116667,3.8462,phase2
176,8,1024,3.0,30000,1.257907,3.4144,phase2
177,8,1024,3.0,30000,1.172424,3.6633,phase2
178,8,1024,3.0,30000,1.183779,3.6282,phase2
179,8,1024,3.0,30000,1.133073,3.7905,phase2
180,9,1024,3.0,30000,1.110366,3.8681,phase2
181,9,1024,3.0,30000,1.1798,3.6404,phase2
182,9,1024,3.0,30000,1.116487,3.8469,phase2
183,9,1024,3.0,30000,1.172165,3.6641,phase2
184,9,1024,3.0,30000,1.197167,3.5876,phase2
185,9,1024,3.0,30000,1.171257,3.667,phase2
186,9,1024,3.0,30000,1.184251,3.6267,phase2
187,9,1024,3.0,30000,1.296693,3.3122,phase2
188,9,1024,3.0,30000,1.179565,3.6411,phase2
189,9,1024,3.0,30000,1.231492,3.4876,phase2
190,9,1024,3.0,30000,1.375221,3.1231,phase2
191,9,1024,3.0,30000,1.141051,3.764,phase2
192,9,1024,3.0,30000,1.194407,3.5959,phase2
193,9,1024,3.0,30000,1.167665,3.6783,phase2
194,9,1024,3.0,30000,1.21411,3.5375,phase2
195,9,1024,3.0,30000,1.343975,3.1957,phase2
196,9,1024,3.0,30000,1.137634,3.7754,phase2
197,9,1024,3.0,30000,1.224538,3.5074,phase2
198,9,1024,3.0,30000,1.193907,3.5974,phase2
199,9,1024,3.0,30000,1.201926,3.5734,phase2
200,10,1024,3.0,30000,1.245432,3.4486,phase2
201,10,1024,3.0,30000,1.15434,3.7207,phase2
202,10,1024,3.0,30000,1.140892,3.7646,phase2
203,10,1024,3.0,30000,1.254126,3.4247,phase2
204,10,1024,3.0,30000,1.216287,3.5312,phase2
205,10,1024,3.0,30000,1.201612,3.5743,phase2
206,10,1024,3.0,30000,1.14942,3.7366,phase2
207,10,1024,3.0,30000,1.140948,3.7644,phase2
208,10,1024,3.0,30000,1.087398,3.9498,phase2
209,10,1024,3.0,30000,1.201302,3.5753,phase2
210,10,1024,3.0,30000,1.20687,3.5588,phase2
211,10,1024,3.0,30000,1.181667,3.6347,phase2
212,10,1024,3.0,30000,1.171564,3.666,phase2
213,10,1024,3.0,30000,1.150522,3.7331,phase2
214,10,1024,3.0,30000,1.131078,3.7972,phase2
215,10,1024,3.0,30000,1.166704,3.6813,phase2
216,10,1024,3.0,30000,1.21432,3.5369,phase2
217,10,1024,3.0,30000,1.268527,3.3858,phase2
218,10,1024,3.0,30000,1.209989,3.5496,phase2
219,10,1024,3.0,30000,1.374255,3.1253,phase2
220,11,1024,3.0,30000,1.128348,3.8064,phase2
221,11,1024,3.0,30000,1.132336,3.793,phase2
222,11,1024,3.0,30000,1.26681,3.3904,phase2
223,11,1024,3.0,30000,1.249104,3.4384,phase2
224,11,1024,3.0,30000,1.187985,3.6153,phase2
225,11,1024,3.0,30000,1.175456,3.6539,phase2
226,11,1024,3.0,30000,1.158703,3.7067,phase2
227,11,1024,3.0,30000,1.189131,3.6119,phase2
228,11,1024,3.0,30000,1.158089,3.7087,phase2
229,11,1024,3.0,30000,1.245299,3.4489,phase2
230,11,1024,3.0,30000,1.17966,3.6409,phase2
231,11,1024,3.0,30000,1.192658,3.6012,phase2
232,11,1024,3.0,30000,1.175254,3.6545,phase2
233,11,1024,3.0,30000,1.128036,3.8075,phase2
234,11,1024,3.0,30000,1.245338,3.4488,phase2
235,11,1024,3.0,30000,1.244661,3.4507,phase2
236,11,1024,3.0,30000,1.220501,3.519,phase2
237,11,1024,3.0,30000,1.206193,3.5608,phase2
238,11,1024,3.0,30000,1.150068,3.7345,phase2
239,11,1024,3.0,30000,1.192398,3.602,phase2
240,12,1024,3.0,30000,1.219192,3.5228,phase2
241,12,1024,3.0,30000,1.183756,3.6283,phase2
242,12,1024,3.0,30000,1.206109,3.561,phase2
243,12,1024,3.0,30000,1.232344,3.4852,phase2
244,12,1024,3.0,30000,1.192827,3.6007,phase2
245,12,1024,3.0,30000,1.197126,3.5877,phase2
246,12,1024,3.0,30000,1.241389,3.4598,phase2
247,12,1024,3.0,30000,1.171188,3.6672,phase2
248,12,1024,3.0,30000,1.20012,3.5788,phase2
249,12,1024,3.0,30000,1.137473,3.7759,phase2
250,12,1024,3.0,30000,1.158798,3.7064,phase2
251,12,1024,3.0,30000,1.257422,3.4157,phase2
252,12,1024,3.0,30000,1.168097,3.6769,phase2
253,12,1024,3.0,30000,1.171885,3.665,phase2
254,12,1024,3.0,30000,1.172608,3.6627,phase2
255,12,1024,3.0,30000,1.197239,3.5874,phase2
256,12,1024,3.0,30000,1.209884,3.5499,phase2
257,12,1024,3.0,30000,1.244338,3.4516,phase2
258,12,1024,3.0,30000,1.186011,3.6214,phase2
259,12,1024,3.0,30000,1.185243,3.6237,phase2
260,13,1024,3.0,30000,1.189081,3.612,phase2
261,13,1024,3.0,30000,1.237533,3.4706,phase2
262,13,1024,3.0,30000,1.219577,3.5217,phase2
263,13,1024,3.0,30000,1.224178,3.5085,phase2
264,13,1024,3.0,30000,1.084591,3.96,phase2
265,13,1024,3.0,30000,1.18889,3.6126,phase2
266,13,1024,3.0,30000,1.301341,3.3004,phase2
267,13,1024,3.0,30000,1.219207,3.5228,phase2
268,13,1024,3.0,30000,1.120601,3.8327,phase2
269,13,1024,3.0,30000,1.196862,3.5885,phase2
270,13,1024,3.0,30000,1.206174,3.5608,phase2
271,13,1024,3.0,30000,1.211046,3.5465,phase2
272,13,1024,3.0,30000,1.067405,4.0237,phase2
273,13,1024,3.0,30000,1.149687,3.7358,phase2
274,13,1024,3.0,30000,1.150958,3.7316,phase2
275,13,1024,3.0,30000,1.223095,3.5116,phase2
276,13,1024,3.0,30000,1.159815,3.7031,phase2
277,13,1024,3.0,30000,1.22387,3.5093,phase2
278,13,1024,3.0,30000,1.134675,3.7852,phase2
279,13,1024,3.0,30000,1.170944,3.668,phase2
280,14,1024,3.0,30000,1.250058,3.4358,phase2
281,14,1024,3.0,30000,1.086309,3.9537,phase2
282,14,1024,3.0,30000,1.382847,3.1059,phase2
283,14,1024,3.0,30000,1.197417,3.5869,phase2
284,14,1024,3.0,30000,1.176444,3.6508,phase2
285,14,1024,3.0,30000,1.170703,3.6687,phase2
286,14,1024,3.0,30000,1.206293,3.5605,phase2
287,14,1024,3.0,30000,1.120733,3.8323,phase2
288,14,1024,3.0,30000,1.1708,3.6684,phase2
289,14,1024,3.0,30000,1.209937,3.5497,phase2
290,14,1024,3.0,30000,1.188596,3.6135,phase2
291,14,1024,3.0,30000,1.188592,3.6135,phase2
292,14,1024,3.0,30000,1.186438,3.6201,phase2
293,14,1024,3.0,30000,1.214187,3.5373,phase2
294,14,1024,3.0,30000,1.131905,3.7945,phase2
295,14,1024,3.0,30000,1.218377,3.5252,phase2
296,14,1024,3.0,30000,1.21844,3.525,phase2
297,14,1024,3.0,30000,1.237958,3.4694,phase2
298,14,1024,3.0,30000,1.201066,3.576,phase2
299,14,1024,3.0,30000,1.120438,3.8333,phase2
