iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
193,9,1024,1.2,30000,1.232538,3.4847,phase2
194,9,1024,1.2,30000,1.175575,3.6535,phase2
195,9,1024,1.2,30000,1.214558,3.5362,phase2
196,9,1024,1.2,30000,1.183815,3.6281,phase2
197,9,1024,1.2,30000,1.21548,3.5336,phase2
198,9,1024,1.2,30000,1.185782,3.6221,phase2
199,9,1024,1.2,30000,1.231708,3.487,phase2
200,10,1024,1.2,30000,1.257348,3.4159,phase2
201,10,1024,1.2,30000,1.192512,3.6016,phase2
202,10,1024,1.2,30000,1.236039,3.4748,phase2
203,10,1024,1.2,30000,1.227002,3.5004,phase2
204,10,1024,1.2,30000,1.258102,3.4138,phase2
205,10,1024,1.2,30000,1.461011,2.9397,phase2
206,10,1024,1.2,30000,1.20532,3.5633,phase2
207,10,1024,1.2,30000,1.345791,3.1914,phase2
208,10,1024,1.2,30000,1.21991,3.5207,phase2
209,10,1024,1.2,30000,1.457573,2.9467,phase2
210,10,1024,1.2,30000,1.340218,3.2047,phase2
211,10,1024,1.2,30000,1.205582,3.5626,phase2
212,10,1024,1.2,30000,1.17531,3.6543,phase2
213,10,1024,1.2,30000,1.166665,3.6814,phase2
214,10,1024,1.2,30000,1.33676,3.213,phase2
215,10,1024,1.2,30000,1.223222,3.5112,phase2
216,10,1024,1.2,30000,1.15803,3.7089,phase2
217,10,1024,1.2,30000,1.326758,3.2372,phase2
218,10,1024,1.2,30000,1.214086,3.5376,phase2
219,10,1024,1.2,30000,1.19683,3.5886,phase2
220,11,1024,1.2,30000,1.170848,3.6683,phase2
221,11,1024,1.2,30000,1.158348,3.7078,phase2
222,11,1024,1.2,30000,1.352472,3.1756,phase2
223,11,1024,1.2,30000,1.315604,3.2646,phase2
224,11,1024,1.2,30000,1.209683,3.5505,phase2
225,11,1024,1.2,30000,1.153721,3.7227,phase2
226,11,1024,1.2,30000,1.205404,3.5631,phase2
227,11,1024,1.2,30000,1.180876,3.6371,phase2
228,11,1024,1.2,30000,1.219757,3.5212,phase2
229,11,1024,1.2,30000,1.196996,3.5881,phase2
230,11,1024,1.2,30000,1.181554,3.635,phase2
231,11,1024,1.2,30000,1.193958,3.5973,phase2
232,11,1024,1.2,30000,1.222939,3.512,phase2
233,11,1024,1.2,30000,1.335364,3.2163,phase2
234,11,1024,1.2,30000,1.322012,3.2488,phase2
235,11,1024,1.2,30000,1.19676,3.5888,phase2
236,11,1024,1.2,30000,1.19247,3.6017,phase2
237,11,1024,1.2,30000,1.162135,3.6958,phase2
238,11,1024,1.2,30000,1.249973,3.436,phase2
239,11,1024,1.2,30000,1.32381,3.2444,phase2
240,12,1024,1.2,30000,1.1897,3.6101,phase2
241,12,1024,1.2,30000,1.287915,3.3348,phase2
242,12,1024,1.2,30000,1.175337,3.6542,phase2
243,12,1024,1.2,30000,1.258054,3.414,phase2
244,12,1024,1.2,30000,1.240529,3.4622,phase2
245,12,1024,1.2,30000,1.171817,3.6652,phase2
246,12,1024,1.2,30000,1.288178,3.3341,phase2
247,12,1024,1.2,30000,1.227021,3.5003,phase2
248,12,1024,1.2,30000,1.358815,3.1608,phase2
249,12,1024,1.2,30000,1.23268,3.4843,phase2
250,12,1024,1.2,30000,1.213878,3.5382,phase2
251,12,1024,1.2,30000,1.253222,3.4271,phase2
252,12,1024,1.2,30000,1.214235,3.5372,phase2
253,12,1024,1.2,30000,1.180722,3.6376,phase2
254,12,1024,1.2,30000,1.250644,3.4342,phase2
255,12,1024,1.2,30000,1.184848,3.6249,phase2
256,12,1024,1.2,30000,1.248528,3.44,phase2
257,12,1024,1.2,30000,1.248607,3.4398,phase2
258,12,1024,1.2,30000,1.380141,3.112,phase2
259,12,1024,1.2,30000,1.216114,3.5317,phase2
260,13,1024,1.2,30000,1.246433,3.4458,phase2
261,13,1024,1.2,30000,1.327573,3.2352,phase2
262,13,1024,1.2,30000,1.218406,3.5251,phase2
263,13,1024,1.2,30000,1.209752,3.5503,phase2
264,13,1024,1.2,30000,1.19714,3.5877,phase2
265,13,1024,1.2,30000,1.172215,3.664,phase2
266,13,1024,1.2,30000,1.188465,3.6139,phase2
267,13,1024,1.2,30000,1.249504,3.4373,phase2
268,13,1024,1.2,30000,1.181284,3.6358,phase2
269,13,1024,1.2,30000,1.210319,3.5486,phase2
270,13,1024,1.2,30000,1.274603,3.3697,phase2
271,13,1024,1.2,30000,1.189814,3.6098,phase2
