iter,window,payload_mb,c_i,sleep_us,comm_dur_s,bw_gbps,phase
191,9,1024,3.0,30000,1.230253,3.4911,phase2
192,9,1024,3.0,30000,1.168549,3.6755,phase2
193,9,1024,3.0,30000,1.176334,3.6511,phase2
194,9,1024,3.0,30000,1.322235,3.2483,phase2
195,9,1024,3.0,30000,1.146101,3.7475,phase2
196,9,1024,3.0,30000,1.304568,3.2923,phase2
197,9,1024,3.0,30000,1.166698,3.6813,phase2
198,9,1024,3.0,30000,1.154596,3.7199,phase2
199,9,1024,3.0,30000,1.168225,3.6765,phase2
200,10,1024,3.0,30000,1.257702,3.4149,phase2
201,10,1024,3.0,30000,1.159016,3.7057,phase2
202,10,1024,3.0,30000,1.146939,3.7447,phase2
203,10,1024,3.0,30000,1.162757,3.6938,phase2
204,10,1024,3.0,30000,1.206101,3.561,phase2
205,10,1024,3.0,30000,1.150176,3.7342,phase2
206,10,1024,3.0,30000,1.222742,3.5126,phase2
207,10,1024,3.0,30000,1.284011,3.345,phase2
208,10,1024,3.0,30000,1.255258,3.4216,phase2
209,10,1024,3.0,30000,1.15785,3.7094,phase2
210,10,1024,3.0,30000,1.130602,3.7988,phase2
211,10,1024,3.0,30000,1.24435,3.4516,phase2
212,10,1024,3.0,30000,1.164652,3.6878,phase2
213,10,1024,3.0,30000,1.202044,3.5731,phase2
214,10,1024,3.0,30000,1.137,3.7775,phase2
215,10,1024,3.0,30000,1.171874,3.665,phase2
216,10,1024,3.0,30000,1.244492,3.4512,phase2
217,10,1024,3.0,30000,1.164857,3.6871,phase2
218,10,1024,3.0,30000,1.315071,3.266,phase2
219,10,1024,3.0,30000,1.404195,3.0587,phase2
220,11,1024,3.0,30000,1.157809,3.7096,phase2
221,11,1024,3.0,30000,1.193625,3.5983,phase2
222,11,1024,3.0,30000,1.166415,3.6822,phase2
223,11,1024,3.0,30000,1.232756,3.484,phase2
224,11,1024,3.0,30000,1.17511,3.6549,phase2
225,11,1024,3.0,30000,1.352271,3.1761,phase2
226,11,1024,3.0,30000,1.20974,3.5503,phase2
227,11,1024,3.0,30000,1.17544,3.6539,phase2
228,11,1024,3.0,30000,1.137415,3.7761,phase2
229,11,1024,3.0,30000,1.153527,3.7233,phase2
230,11,1024,3.0,30000,1.227084,3.5001,phase2
231,11,1024,3.0,30000,1.154584,3.7199,phase2
232,11,1024,3.0,30000,1.210862,3.547,phase2
233,11,1024,3.0,30000,1.19754,3.5865,phase2
234,11,1024,3.0,30000,1.170573,3.6691,phase2
235,11,1024,3.0,30000,1.396008,3.0766,phase2
236,11,1024,3.0,30000,1.245747,3.4477,phase2
237,11,1024,3.0,30000,1.257666,3.415,phase2
238,11,1024,3.0,30000,1.179319,3.6419,phase2
239,11,1024,3.0,30000,1.12751,3.8092,phase2
240,12,1024,3.0,30000,1.179572,3.6411,phase2
241,12,1024,3.0,30000,1.123553,3.8227,phase2
242,12,1024,3.0,30000,1.414137,3.0372,phase2
243,12,1024,3.0,30000,1.283574,3.3461,phase2
244,12,1024,3.0,30000,1.378539,3.1156,phase2
245,12,1024,3.0,30000,1.175609,3.6534,phase2
246,12,1024,3.0,30000,1.328129,3.2338,phase2
247,12,1024,3.0,30000,1.421782,3.0208,phase2
248,12,1024,3.0,30000,1.163933,3.69,phase2
249,12,1024,3.0,30000,1.215242,3.5342,phase2
250,12,1024,3.0,30000,1.240847,3.4613,phase2
251,12,1024,3.0,30000,1.200786,3.5768,phase2
252,12,1024,3.0,30000,1.162421,3.6948,phase2
253,12,1024,3.0,30000,1.159311,3.7048,phase2
254,12,1024,3.0,30000,1.218177,3.5257,phase2
255,12,1024,3.0,30000,1.205608,3.5625,phase2
256,12,1024,3.0,30000,1.192738,3.6009,phase2
257,12,1024,3.0,30000,1.24993,3.4362,phase2
258,12,1024,3.0,30000,1.300545,3.3024,phase2
259,12,1024,3.0,30000,1.168555,3.6755,phase2
260,13,1024,3.0,30000,1.176097,3.6519,phase2
261,13,1024,3.0,30000,1.163797,3.6905,phase2
262,13,1024,3.0,30000,1.123318,3.8235,phase2
263,13,1024,3.0,30000,1.099029,3.908,phase2
264,13,1024,3.0,30000,1.123937,3.8214,phase2
265,13,1024,3.0,30000,1.219804,3.521,phase2
266,13,1024,3.0,30000,1.191016,3.6061,phase2
267,13,1024,3.0,30000,1.305973,3.2887,phase2
268,13,1024,3.0,30000,1.209713,3.5504,phase2
269,13,1024,3.0,30000,1.149098,3.7377,phase2
270,13,1024,3.0,30000,1.20702,3.5583,phase2
271,13,1024,3.0,30000,1.236555,3.4733,phase2
272,13,1024,3.0,30000,1.224058,3.5088,phase2
273,13,1024,3.0,30000,1.170465,3.6695,phase2
274,13,1024,3.0,30000,1.166853,3.6808,phase2
275,13,1024,3.0,30000,1.277442,3.3622,phase2
276,13,1024,3.0,30000,1.179789,3.6405,phase2
277,13,1024,3.0,30000,1.235296,3.4769,phase2
278,13,1024,3.0,30000,1.218131,3.5259,phase2
279,13,1024,3.0,30000,1.201458,3.5748,phase2
280,14,1024,3.0,30000,1.228453,3.4962,phase2
281,14,1024,3.0,30000,1.249109,3.4384,phase2
282,14,1024,3.0,30000,1.388489,3.0933,phase2
283,14,1024,3.0,30000,1.443824,2.9747,phase2
284,14,1024,3.0,30000,1.193563,3.5984,phase2
285,14,1024,3.0,30000,1.105845,3.8839,phase2
286,14,1024,3.0,30000,1.14916,3.7375,phase2
287,14,1024,3.0,30000,1.1979,3.5854,phase2
288,14,1024,3.0,30000,1.188449,3.6139,phase2
289,14,1024,3.0,30000,1.224272,3.5082,phase2
290,14,1024,3.0,30000,1.170925,3.668,phase2
291,14,1024,3.0,30000,1.240846,3.4613,phase2
292,14,1024,3.0,30000,1.361191,3.1553,phase2
293,14,1024,3.0,30000,1.189061,3.6121,phase2
294,14,1024,3.0,30000,1.183606,3.6287,phase2
295,14,1024,3.0,30000,1.223713,3.5098,phase2
296,14,1024,3.0,30000,1.205717,3.5622,phase2
297,14,1024,3.0,30000,1.210695,3.5475,phase2
298,14,1024,3.0,30000,1.261265,3.4053,phase2
299,14,1024,3.0,30000,1.146694,3.7455,phase2
